BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
H001056,HON. JAIME HERRERA BEUTLER,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
H001056,HON. JAIME HERRERA BEUTLER,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
H001058,HON. BILL HUIZENGA,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
H001058,HON. BILL HUIZENGA,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
H001058,HON. BILL HUIZENGA,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
J000292,HON. BILL JOHNSON,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
J000292,HON. BILL JOHNSON,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
J000292,HON. BILL JOHNSON,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
J000289,HON. JIM JORDAN,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
J000289,HON. JIM JORDAN,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
J000289,HON. JIM JORDAN,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
K000220,HON. JACK KINGSTON,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
K000220,HON. JACK KINGSTON,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
K000220,HON. JACK KINGSTON,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
L000111,HON. TOM LATHAM,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
L000111,HON. TOM LATHAM,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
L000111,HON. TOM LATHAM,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
L000566,HON. ROBERT E. LATTA,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
L000566,HON. ROBERT E. LATTA,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
L000566,HON. ROBERT E. LATTA,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
L000565,HON. DAVID LOEBSACK,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
L000565,HON. DAVID LOEBSACK,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
L000565,HON. DAVID LOEBSACK,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
L000569,HON. BLAINE LUETKEMEYER,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
L000569,HON. BLAINE LUETKEMEYER,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
L000569,HON. BLAINE LUETKEMEYER,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
L000580,HON. MICHELLE LUJAN GRISHAM,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
L000580,HON. MICHELLE LUJAN GRISHAM,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
L000571,HON. CYNTHIA M. LUMMIS,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
L000571,HON. CYNTHIA M. LUMMIS,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
L000571,HON. CYNTHIA M. LUMMIS,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
M001158,HON. KENNY MARCHANT,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
M001158,HON. KENNY MARCHANT,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
M001158,HON. KENNY MARCHANT,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
M001156,HON. PATRICK T. MCHENRY,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
M001156,HON. PATRICK T. MCHENRY,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
M001156,HON. PATRICK T. MCHENRY,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
M001139,HON. GARY G. MILLER,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
M001139,HON. GARY G. MILLER,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
M001139,HON. GARY G. MILLER,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
M001144,HON. JEFF MILLER,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
M001144,HON. JEFF MILLER,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
M001144,HON. JEFF MILLER,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
N000181,HON. DEVIN NUNES,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
N000181,HON. DEVIN NUNES,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
N000181,HON. DEVIN NUNES,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
O000169,HON. WILLIAM L. OWENS,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
O000169,HON. WILLIAM L. OWENS,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
O000169,HON. WILLIAM L. OWENS,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
P000601,HON. STEVEN M. PALAZZO,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
P000601,HON. STEVEN M. PALAZZO,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
P000601,HON. STEVEN M. PALAZZO,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
P000598,HON. JARED POLIS,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
P000598,HON. JARED POLIS,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
P000598,HON. JARED POLIS,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
P000599,HON. BILL POSEY,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
P000599,HON. BILL POSEY,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
P000599,HON. BILL POSEY,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
R000589,HON. E. SCOTT RIGELL,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
R000589,HON. E. SCOTT RIGELL,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
R000589,HON. E. SCOTT RIGELL,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
R000582,HON. DAVID P. ROE,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
R000582,HON. DAVID P. ROE,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
R000582,HON. DAVID P. ROE,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
R000593,HON. DENNIS A. ROSS,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
R000593,HON. DENNIS A. ROSS,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
R000593,HON. DENNIS A. ROSS,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
R000486,HON. LUCILLE ROYBAL-ALLARD,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
R000486,HON. LUCILLE ROYBAL-ALLARD,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
R000486,HON. LUCILLE ROYBAL-ALLARD,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
R000487,HON. EDWARD R. ROYCE,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
R000487,HON. EDWARD R. ROYCE,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
R000487,HON. EDWARD R. ROYCE,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
S001179,HON. AARON SCHOCK,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
S001179,HON. AARON SCHOCK,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
S001179,HON. AARON SCHOCK,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
S001180,HON. KURT SCHRADER,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
S001180,HON. KURT SCHRADER,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
S001180,HON. KURT SCHRADER,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
S001157,HON. DAVID SCOTT,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
S001157,HON. DAVID SCOTT,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
S001157,HON. DAVID SCOTT,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
S001148,HON. MICHAEL K. SIMPSON,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
S001148,HON. MICHAEL K. SIMPSON,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
S001148,HON. MICHAEL K. SIMPSON,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
S000510,HON. ADAM SMITH,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
S000510,HON. ADAM SMITH,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
S000510,HON. ADAM SMITH,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
S000522,HON. CHRISTOPHER H. SMITH,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
S000522,HON. CHRISTOPHER H. SMITH,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
T000459,HON. LEE TERRY,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
T000459,HON. LEE TERRY,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
T000459,HON. LEE TERRY,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
T000238,HON. MAC THORNBERRY,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
T000238,HON. MAC THORNBERRY,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
T000238,HON. MAC THORNBERRY,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
V000129,HON. DAVID G. VALADAO,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
V000129,HON. DAVID G. VALADAO,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
V000129,HON. DAVID G. VALADAO,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
V000132,HON. FILEMON VELA,2014Q2,OTHER SERVICES,1-Apr,DCS CONGRESSIONAL LLC,1/3/14,1/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0135695,DCS CONGRESSIONAL LLC
V000132,HON. FILEMON VELA,2014Q2,OTHER SERVICES,8-Apr,DCS CONGRESSIONAL LLC,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0138398,DCS CONGRESSIONAL LLC
V000132,HON. FILEMON VELA,2014Q2,OTHER SERVICES,8-May,DCS CONGRESSIONAL LLC,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0149854,DCS CONGRESSIONAL LLC
V000132,HON. FILEMON VELA,2014Q2,OTHER SERVICES,3-Jun,DCS CONGRESSIONAL LLC,6/1/14,6/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,E0159061,DCS CONGRESSIONAL LLC
W000187,HON. MAXINE WATERS,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
W000187,HON. MAXINE WATERS,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
W000187,HON. MAXINE WATERS,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
W000806,HON. DANIEL WEBSTER,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
W000806,HON. DANIEL WEBSTER,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
W000806,HON. DANIEL WEBSTER,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
W000795,HON. JOE WILSON,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
W000795,HON. JOE WILSON,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
W000795,HON. JOE WILSON,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
W000809,HON. STEVE WOMACK,2014Q2,OTHER SERVICES,10-Apr,FIRESIDE21,3/1/14,3/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,722584,FIRESIDE21
W000809,HON. STEVE WOMACK,2014Q2,OTHER SERVICES,29-May,FIRESIDE21,4/1/14,4/30/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,732423,FIRESIDE21
W000809,HON. STEVE WOMACK,2014Q2,OTHER SERVICES,19-Jun,FIRESIDE21,5/1/14,5/31/14,"WEB DEV HST,EMAIL & RLTD SERV",$ 350.00,2014,AP,Accounts payable,737284,FIRESIDE21
