BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
B001270,HON. KAREN BASS,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$245.00,2014,GL,General ledger,MNT0043720,
B001270,HON. KAREN BASS,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$245.00,2014,GL,General ledger,MNT0044488,
B001270,HON. KAREN BASS,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$245.00,2014,GL,General ledger,MNT0045337,
L000554,HON. FRANK A. LOBIONDO,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$245.00,2014,GL,General ledger,MNT0043720,
L000554,HON. FRANK A. LOBIONDO,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$245.00,2014,GL,General ledger,MNT0044488,
L000554,HON. FRANK A. LOBIONDO,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$245.00,2014,GL,General ledger,MNT0045337,
P000265,HON. THOMAS E. PETRI,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$245.16,2014,GL,General ledger,MNT0036218,
P000604,HON. DONALD PAYNE JR,2014Q3,EQUIPMENT,29-Aug,,8/5/14,8/31/14,MAINTENANCE / REPAIRS,$245.62,2014,GL,General ledger,MNT0041893,
P000602,HON. MIKE POMPEO,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0036218,
P000602,HON. MIKE POMPEO,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0037022,
P000602,HON. MIKE POMPEO,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0037878,
P000602,HON. MIKE POMPEO,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0038717,
P000602,HON. MIKE POMPEO,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0039410,
P000602,HON. MIKE POMPEO,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0040194,
P000602,HON. MIKE POMPEO,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0041095,
P000602,HON. MIKE POMPEO,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0041893,
P000602,HON. MIKE POMPEO,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0042817,
P000602,HON. MIKE POMPEO,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0043720,
P000602,HON. MIKE POMPEO,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0044488,
P000602,HON. MIKE POMPEO,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$245.91,2014,GL,General ledger,MNT0045337,
R000586,HON. JAMES B. RENACCI,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0036218,
R000586,HON. JAMES B. RENACCI,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0037022,
R000586,HON. JAMES B. RENACCI,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0037878,
R000586,HON. JAMES B. RENACCI,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0038717,
R000586,HON. JAMES B. RENACCI,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0039410,
R000586,HON. JAMES B. RENACCI,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0040194,
R000586,HON. JAMES B. RENACCI,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0041095,
R000586,HON. JAMES B. RENACCI,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0041893,
R000586,HON. JAMES B. RENACCI,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0042817,
R000586,HON. JAMES B. RENACCI,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0043720,
R000586,HON. JAMES B. RENACCI,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0044488,
R000586,HON. JAMES B. RENACCI,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$247.33,2014,GL,General ledger,MNT0045337,
E000291,HON. RENEE L. ELLMERS,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0036218,
E000291,HON. RENEE L. ELLMERS,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0037022,
E000291,HON. RENEE L. ELLMERS,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0037878,
E000291,HON. RENEE L. ELLMERS,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0038717,
E000291,HON. RENEE L. ELLMERS,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0039410,
E000291,HON. RENEE L. ELLMERS,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0040194,
E000291,HON. RENEE L. ELLMERS,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0041095,
E000291,HON. RENEE L. ELLMERS,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0041893,
E000291,HON. RENEE L. ELLMERS,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0042817,
E000291,HON. RENEE L. ELLMERS,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0043720,
E000291,HON. RENEE L. ELLMERS,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0044488,
E000291,HON. RENEE L. ELLMERS,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$247.50,2014,GL,General ledger,MNT0045337,
D000096,HON. DANNY K. DAVIS,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0036218,
D000096,HON. DANNY K. DAVIS,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0037022,
D000096,HON. DANNY K. DAVIS,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0037878,
D000096,HON. DANNY K. DAVIS,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0038717,
D000096,HON. DANNY K. DAVIS,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0039410,
D000096,HON. DANNY K. DAVIS,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0040194,
D000096,HON. DANNY K. DAVIS,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0041095,
D000096,HON. DANNY K. DAVIS,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0041893,
D000096,HON. DANNY K. DAVIS,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0042817,
D000096,HON. DANNY K. DAVIS,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0043720,
D000096,HON. DANNY K. DAVIS,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0044488,
D000096,HON. DANNY K. DAVIS,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$248.49,2014,GL,General ledger,MNT0045337,
C001097,HON. TONY CARDENAS,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$249.58,2014,GL,General ledger,MNT0036218,
C001097,HON. TONY CARDENAS,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$249.58,2014,GL,General ledger,MNT0037022,
H001050,HON. COLLEEN W. HANABUSA,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0036218,
H001050,HON. COLLEEN W. HANABUSA,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0037022,
H001050,HON. COLLEEN W. HANABUSA,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0037878,
H001050,HON. COLLEEN W. HANABUSA,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0038717,
H001050,HON. COLLEEN W. HANABUSA,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0039410,
H001050,HON. COLLEEN W. HANABUSA,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0040194,
H001050,HON. COLLEEN W. HANABUSA,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0041095,
H001050,HON. COLLEEN W. HANABUSA,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0041893,
H001050,HON. COLLEEN W. HANABUSA,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0042817,
H001050,HON. COLLEEN W. HANABUSA,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0043720,
H001050,HON. COLLEEN W. HANABUSA,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0044488,
H001050,HON. COLLEEN W. HANABUSA,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$249.80,2014,GL,General ledger,MNT0045337,
P000605,HON. SCOTT PERRY,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0036218,
P000605,HON. SCOTT PERRY,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0037022,
P000605,HON. SCOTT PERRY,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0037878,
P000605,HON. SCOTT PERRY,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0038717,
P000605,HON. SCOTT PERRY,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0039410,
P000605,HON. SCOTT PERRY,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0040194,
P000605,HON. SCOTT PERRY,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0041095,
P000605,HON. SCOTT PERRY,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0041893,
P000605,HON. SCOTT PERRY,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0042817,
P000605,HON. SCOTT PERRY,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0043720,
P000605,HON. SCOTT PERRY,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0044488,
P000605,HON. SCOTT PERRY,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$250.56,2014,GL,General ledger,MNT0045337,
D000600,HON. MARIO DIAZ-BALART,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0036218,
D000600,HON. MARIO DIAZ-BALART,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0037022,
D000600,HON. MARIO DIAZ-BALART,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0037878,
D000600,HON. MARIO DIAZ-BALART,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0038717,
D000600,HON. MARIO DIAZ-BALART,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0039410,
D000600,HON. MARIO DIAZ-BALART,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0040194,
D000600,HON. MARIO DIAZ-BALART,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0041095,
D000600,HON. MARIO DIAZ-BALART,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0041893,
D000600,HON. MARIO DIAZ-BALART,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0042817,
D000600,HON. MARIO DIAZ-BALART,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0043720,
D000600,HON. MARIO DIAZ-BALART,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0044488,
D000600,HON. MARIO DIAZ-BALART,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$251.94,2014,GL,General ledger,MNT0045337,
N000127,HON. RICHARD M. NOLAN,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$253.00,2014,GL,General ledger,MNT0036218,
N000127,HON. RICHARD M. NOLAN,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$253.00,2014,GL,General ledger,MNT0037022,
N000127,HON. RICHARD M. NOLAN,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$253.00,2014,GL,General ledger,MNT0037878,
N000127,HON. RICHARD M. NOLAN,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$253.00,2014,GL,General ledger,MNT0038717,
N000127,HON. RICHARD M. NOLAN,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$253.00,2014,GL,General ledger,MNT0039410,
N000127,HON. RICHARD M. NOLAN,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$253.00,2014,GL,General ledger,MNT0040194,
N000127,HON. RICHARD M. NOLAN,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$253.00,2014,GL,General ledger,MNT0041095,
N000127,HON. RICHARD M. NOLAN,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$253.00,2014,GL,General ledger,MNT0041893,
U000031,HON. FRED UPTON,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$253.63,2014,GL,General ledger,MNT0043720,
U000031,HON. FRED UPTON,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$253.63,2014,GL,General ledger,MNT0044488,
U000031,HON. FRED UPTON,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$253.63,2014,GL,General ledger,MNT0045337,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$254.22,FISCAL YEAR 2014,GL,General ledger,MNT0042817,
B001251,HON. G.K. BUTTERFIELD,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$254.34,2014,GL,General ledger,MNT0036218,
N000127,HON. RICHARD M. NOLAN,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$254.67,2014,GL,General ledger,MNT0042817,
N000127,HON. RICHARD M. NOLAN,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$254.67,2014,GL,General ledger,MNT0043720,
N000127,HON. RICHARD M. NOLAN,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$254.67,2014,GL,General ledger,MNT0044488,
N000127,HON. RICHARD M. NOLAN,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$254.67,2014,GL,General ledger,MNT0045337,
B001242,HON. TIMOTHY H. BISHOP,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0036218,
B001242,HON. TIMOTHY H. BISHOP,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0037022,
B001242,HON. TIMOTHY H. BISHOP,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0037878,
B001227,HON. ROBERT A. BRADY,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0037022,
B001227,HON. ROBERT A. BRADY,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0037878,
B001242,HON. TIMOTHY H. BISHOP,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0038717,
B001242,HON. TIMOTHY H. BISHOP,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0039410,
B001242,HON. TIMOTHY H. BISHOP,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0040194,
B001227,HON. ROBERT A. BRADY,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0038717,
B001227,HON. ROBERT A. BRADY,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0039410,
B001227,HON. ROBERT A. BRADY,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0040194,
B001242,HON. TIMOTHY H. BISHOP,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0041095,
B001242,HON. TIMOTHY H. BISHOP,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0041893,
B001242,HON. TIMOTHY H. BISHOP,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0042817,
B001227,HON. ROBERT A. BRADY,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0041095,
B001227,HON. ROBERT A. BRADY,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0041893,
B001227,HON. ROBERT A. BRADY,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0042817,
B001242,HON. TIMOTHY H. BISHOP,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0043720,
B001242,HON. TIMOTHY H. BISHOP,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0044488,
B001242,HON. TIMOTHY H. BISHOP,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0045337,
B001227,HON. ROBERT A. BRADY,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0043720,
B001227,HON. ROBERT A. BRADY,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0044488,
B001227,HON. ROBERT A. BRADY,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$256.00,2014,GL,General ledger,MNT0045337,
S001175,HON. JACKIE SPEIER,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0036218,
S001175,HON. JACKIE SPEIER,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0037022,
S001175,HON. JACKIE SPEIER,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0037878,
S001175,HON. JACKIE SPEIER,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0038717,
S001175,HON. JACKIE SPEIER,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0039410,
S001175,HON. JACKIE SPEIER,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0040194,
S001175,HON. JACKIE SPEIER,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0041095,
S001175,HON. JACKIE SPEIER,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0041893,
S001175,HON. JACKIE SPEIER,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0042817,
S001175,HON. JACKIE SPEIER,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0043720,
S001175,HON. JACKIE SPEIER,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0044488,
S001175,HON. JACKIE SPEIER,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$257.83,2014,GL,General ledger,MNT0045337,
S001189,HON. AUSTIN SCOTT,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$258.00,2014,GL,General ledger,MNT0036218,
S001189,HON. AUSTIN SCOTT,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$258.00,2014,GL,General ledger,MNT0037022,
S001189,HON. AUSTIN SCOTT,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$258.00,2014,GL,General ledger,MNT0037878,
