BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
B000490,"HON. SANFORD D. BISHOP, JR.",2014Q2,PRINTING AND REPRODUCTION,23-Jun,ACCURATE WORD LLC,6/11/14,6/11/14,PRINTING & REPRODUCTION,$119.95,2014,AP,Accounts payable,E0166297,ACCURATE WORD LLC
J000294,HON. HAKEEM S. JEFFRIES,2014Q2,PRINTING AND REPRODUCTION,9-May,ACCURATE WORD LLC,5/8/14,5/8/14,PRINTING & REPRODUCTION,$119.95,2014,AP,Accounts payable,E0150738,ACCURATE WORD LLC
B001281,HON. JOYCE BEATTY,2014Q3,PRINTING AND REPRODUCTION,16-Jul,ACCURATE WORD LLC,7/14/14,7/14/14,PRINTING & REPRODUCTION,$119.95,2014,AP,Accounts payable,E0174569,ACCURATE WORD LLC
S001191,HON. KYRSTEN SINEMA,2014Q3,PRINTING AND REPRODUCTION,29-Aug,ACCURATE WORD LLC,8/25/14,8/25/14,PRINTING & REPRODUCTION,$119.95,2014,AP,Accounts payable,E0189524,ACCURATE WORD LLC
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014Q3,PRINTING AND REPRODUCTION,30-Jul,ACCURATE WORD LLC,5/8/14,5/8/14,PRINTING & REPRODUCTION,$119.95,2014,AP,Accounts payable,E0179394,ACCURATE WORD LLC
B001281,HON. JOYCE BEATTY,2014Q4,PRINTING AND REPRODUCTION,17-Oct,ACCURATE WORD LLC,10/7/14,10/7/14,PRINTING & REPRODUCTION,$119.95,2014,AP,Accounts payable,E0206169,ACCURATE WORD LLC
B001281,HON. JOYCE BEATTY,2014Q4,PRINTING AND REPRODUCTION,3-Dec,DAVID L. ANDRUKITUS INC,4/11/14,4/11/14,PRINTING & REPRODUCTION,$119.95,2014,AP,Accounts payable,E0220575,DAVID L. ANDRUKITUS INC
B000574,HON. EARL BLUMENAUER,2014Q1,PRINTING AND REPRODUCTION,24-Feb,DAVID L. ANDRUKITUS INC,2/11/14,2/11/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,715763,DAVID L. ANDRUKITUS INC
G000564,HON. CHRISTOPHER P. GIBSON,2014Q1,PRINTING AND REPRODUCTION,14-Mar,DAVID L. ANDRUKITUS INC,2/28/14,2/28/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0129473,DAVID L. ANDRUKITUS INC
J000032,HON. SHEILA JACKSON LEE,2014Q1,PRINTING AND REPRODUCTION,21-Mar,DAVID L. ANDRUKITUS INC,3/5/14,3/5/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,721578,DAVID L. ANDRUKITUS INC
M001192,HON. VANCE M. MCALLISTER,2014Q1,PRINTING AND REPRODUCTION,5-Feb,DAVID L. ANDRUKITUS INC,1/28/14,1/28/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0114906,DAVID L. ANDRUKITUS INC
P000523,HON. DAVID E. PRICE,2014Q1,PRINTING AND REPRODUCTION,21-Mar,DAVID L. ANDRUKITUS INC,2/11/14,2/11/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0132263,DAVID L. ANDRUKITUS INC
,"COMM ON SCIENCE, SPACE & TECH",2014Q1,PRINTING AND REPRODUCTION,10-Feb,DAVID L. ANDRUKITUS INC,1/30/14,1/30/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0115459,DAVID L. ANDRUKITUS INC
C001072,HON. ANDRE CARSON,2014Q2,PRINTING AND REPRODUCTION,4-Apr,DAVID L. ANDRUKITUS INC,3/18/14,3/18/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0136429,DAVID L. ANDRUKITUS INC
G000564,HON. CHRISTOPHER P. GIBSON,2014Q2,PRINTING AND REPRODUCTION,8-May,DAVID L. ANDRUKITUS INC,4/16/14,4/16/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0149637,DAVID L. ANDRUKITUS INC
G000550,HON. PHIL GINGREY,2014Q2,PRINTING AND REPRODUCTION,19-Jun,DAVID L. ANDRUKITUS INC,6/12/14,6/12/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0165482,DAVID L. ANDRUKITUS INC
M001185,HON. SEAN PATRICK MALONEY,2014Q2,PRINTING AND REPRODUCTION,15-May,DAVID L. ANDRUKITUS INC,4/16/14,4/16/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0152855,DAVID L. ANDRUKITUS INC
P000608,HON. SCOTT H. PETERS,2014Q2,PRINTING AND REPRODUCTION,21-Apr,DAVID L. ANDRUKITUS INC,3/11/14,3/11/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0142909,DAVID L. ANDRUKITUS INC
P000607,HON. MARK POCAN,2014Q2,PRINTING AND REPRODUCTION,2-May,DAVID L. ANDRUKITUS INC,4/23/14,4/23/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0146158,DAVID L. ANDRUKITUS INC
,COMMITTEE ON AGRICULTURE,2014Q2,PRINTING AND REPRODUCTION,25-Apr,DAVID L. ANDRUKITUS INC,4/11/14,4/11/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,727057,DAVID L. ANDRUKITUS INC
B000287,HON. XAVIER BECARRA,2014Q3,PRINTING AND REPRODUCTION,4-Sep,DAVID L. ANDRUKITUS INC,8/18/14,8/18/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0191284,DAVID L. ANDRUKITUS INC
B001242,HON. TIMOTHY H. BISHOP,2014Q3,PRINTING AND REPRODUCTION,24-Aug,DAVID L. ANDRUKITUS INC,8/18/14,8/18/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0187705,DAVID L. ANDRUKITUS INC
C001037,HON. MICHAEL E. CAPUANO,2014Q3,PRINTING AND REPRODUCTION,9-Jul,DAVID L. ANDRUKITUS INC,6/18/14,6/18/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0172086,DAVID L. ANDRUKITUS INC
C001067,HON. YVETTE D. CLARKE,2014Q3,PRINTING AND REPRODUCTION,20-Aug,DAVID L. ANDRUKITUS INC,8/12/14,8/12/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0186703,DAVID L. ANDRUKITUS INC
M001150,HON. CANDICE S. MILLER,2014Q3,PRINTING AND REPRODUCTION,28-Jul,DAVID L. ANDRUKITUS INC,7/22/14,7/22/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0178635,DAVID L. ANDRUKITUS INC
O000170,"HON. BETO O""ROURKE",2014Q3,PRINTING AND REPRODUCTION,24-Aug,CITI PCARD-SPECTRUM TECHNOLOGIES,6/29/14,7/28/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,747662,CITI PCARD-SPECTRUM TECHNOLOGIES
S000030,HON. LORETTA SANCHEZ,2014Q3,PRINTING AND REPRODUCTION,1-Aug,DAVID L. ANDRUKITUS INC,7/21/14,7/21/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0180448,DAVID L. ANDRUKITUS INC
B000287,HON. XAVIER BECARRA,2014Q4,PRINTING AND REPRODUCTION,23-Oct,DAVID L ANDRUKITIS INC,10/2/14,10/2/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0208222,DAVID L ANDRUKITIS INC
E000288,HON. KEITH ELLISON,2014Q4,PRINTING AND REPRODUCTION,9-Oct,DAVID L. ANDRUKITUS INC,10/2/14,10/2/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0203174,DAVID L. ANDRUKITUS INC
R000587,HON. REID J. RIBBLE,2014Q4,PRINTING AND REPRODUCTION,16-Dec,DAVID L ANDRUKITIS INC,11/25/14,11/25/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,E0225952,DAVID L ANDRUKITIS INC
W000804,HON. ROBERT J. WITTMAN,2014Q4,PRINTING AND REPRODUCTION,11-Dec,ACCURATE WORD LLC,11/18/14,11/18/14,PRINTING & REPRODUCTION,$120.00,2014,AP,Accounts payable,763358,ACCURATE WORD LLC
,SUPPLIES AND MATERIALS,2014Q1,PRINTING AND REPRODUCTION,6-Feb,DAVID L. ANDRUKITUS INC,2/3/14,2/3/14,PRINTING & REPRODUCTION,$120.00,FISCAL YEAR 2014,AP,Accounts payable,E0115667,DAVID L. ANDRUKITUS INC
,SUPPLIES AND MATERIALS,2014Q3,PRINTING AND REPRODUCTION,1-Aug,DAVID L. ANDRUKITUS INC,7/30/14,7/30/14,PRINTING & REPRODUCTION,$120.00,FISCAL YEAR 2014,AP,Accounts payable,E0180369,DAVID L. ANDRUKITUS INC
,SUPPLIES AND MATERIALS,2014Q4,PRINTING AND REPRODUCTION,14-Oct,DAVID L. ANDRUKITUS INC,10/2/14,10/2/14,PRINTING & REPRODUCTION,$120.00,FISCAL YEAR 2015,AP,Accounts payable,E0204849,DAVID L. ANDRUKITUS INC
,SUPPLIES AND MATERIALS,2014Q4,PRINTING AND REPRODUCTION,14-Oct,DAVID L. ANDRUKITUS INC,10/8/14,10/8/14,PRINTING & REPRODUCTION,$120.00,FISCAL YEAR 2015,AP,Accounts payable,E0204833,DAVID L. ANDRUKITUS INC
J000126,HON. EDDIE BERNICE JOHNSON,2014Q2,PRINTING AND REPRODUCTION,22-May,THOMAS REPROGRAPHICS INC,5/2/14,5/2/14,PRINTING & REPRODUCTION,$120.16,2014,AP,Accounts payable,E0155439,THOMAS REPROGRAPHICS INC
W000795,HON. JOE WILSON,2014Q2,PRINTING AND REPRODUCTION,11-Jun,CAROLINA BUSINESS EQUIPMENT,4/1/14,4/30/14,PRINTING & REPRODUCTION,$120.16,2014,AP,Accounts payable,E0161533,CAROLINA BUSINESS EQUIPMENT
R000395,HON. HAROLD ROGERS,2014Q2,PRINTING AND REPRODUCTION,26-Jun,XEROX CORPORATION,3/21/14,4/21/14,PRINTING & REPRODUCTION,$120.33,2014,AP,Accounts payable,E0168030,XEROX CORPORATION
K000379,"HON. JOSEPH P. KENNEDY, III",2014Q2,PRINTING AND REPRODUCTION,19-May,XEROX CORPORATION,12/30/13,3/21/14,PRINTING & REPRODUCTION,$120.36,2014,AP,Accounts payable,E0153651,XEROX CORPORATION
D000619,HON. RODNEY DAVIS,2014Q3,PRINTING AND REPRODUCTION,6-Aug,GFI DIGITAL INC,6/28/14,7/27/14,PRINTING & REPRODUCTION,$120.43,2014,AP,Accounts payable,E0180713,GFI DIGITAL INC
C001102,HON. CURT CLAWSON,2014Q4,PRINTING AND REPRODUCTION,19-Nov,CHEETAH PRINTING AND SIGNS LLC,10/31/14,10/31/14,PRINTING & REPRODUCTION,$120.50,2014,AP,Accounts payable,E0215096,CHEETAH PRINTING AND SIGNS LLC
H001048,HON. DUNCAN HUNTER,2014Q2,PRINTING AND REPRODUCTION,9-May,XEROX CORPORATION,12/21/13,3/30/14,PRINTING & REPRODUCTION,$120.56,2014,AP,Accounts payable,E0150392,XEROX CORPORATION
R000599,HON. RAUL RUIZ,2014Q1,PRINTING AND REPRODUCTION,18-Mar,DAVID L. ANDRUKITUS INC,2/24/14,2/24/14,PRINTING & REPRODUCTION,$121.00,2014,AP,Accounts payable,E0129451,DAVID L. ANDRUKITUS INC
B000013,HON. SPENCER BACHUS,2014Q2,PRINTING AND REPRODUCTION,3-Jun,J DAVID SIMS,5/28/14,5/28/14,PRINTING & REPRODUCTION,$121.41,2014,AP,Accounts payable,E0158036,J DAVID SIMS
P000604,HON. DONALD PAYNE JR,2014Q4,PRINTING AND REPRODUCTION,6-Oct,UNITED BUSINESS TECHNOLOGIES,9/1/14,9/30/14,PRINTING & REPRODUCTION,$121.43,2014,AP,Accounts payable,E0202302,UNITED BUSINESS TECHNOLOGIES
S000248,HON. JOSE E. SERRANO,2014Q3,PRINTING AND REPRODUCTION,14-Jul,XEROX CORPORATION,4/21/14,5/21/14,PRINTING & REPRODUCTION,$121.59,2014,AP,Accounts payable,E0173868,XEROX CORPORATION
K000363,HON. JOHN KLINE,2014Q1,PRINTING AND REPRODUCTION,31-Mar,ACCURATE WORD LLC,3/17/14,3/17/14,PRINTING & REPRODUCTION,$121.90,2014,AP,Accounts payable,E0134224,ACCURATE WORD LLC
R000582,HON. DAVID P. ROE,2014Q1,PRINTING AND REPRODUCTION,14-Mar,ACCURATE WORD LLC,3/11/14,3/11/14,PRINTING & REPRODUCTION,$121.90,2014,AP,Accounts payable,E0130156,ACCURATE WORD LLC
V000130,HON. JUAN VARGAS,2014Q3,PRINTING AND REPRODUCTION,10-Sep,ACCURATE WORD LLC,4/2/14,4/2/14,PRINTING & REPRODUCTION,$122.00,2014,AP,Accounts payable,E0193529,ACCURATE WORD LLC
E000215,HON. ANNA G. ESHOO,2015Q1,PRINTING AND REPRODUCTION,12-Feb,XEROX CORPORATION,11/21/14,12/30/14,PRINTING & REPRODUCTION,$122.08,2014,AP,Accounts payable,E0246474,XEROX CORPORATION
B001287,HON. AMI BERA,2014Q3,PRINTING AND REPRODUCTION,24-Sep,KONICA MINOLTA BUSINESS SOLUTIONS USA,1/3/14,2/2/14,PRINTING & REPRODUCTION,$122.19,2014,AP,Accounts payable,E0198939,KONICA MINOLTA BUSINESS SOLUTIONS USA
R000576,HON. C. A. DUTCH RUPPERSBERGER,2014Q4,PRINTING AND REPRODUCTION,14-Oct,DAVID L. ANDRUKITUS INC,9/24/14,9/24/14,PRINTING & REPRODUCTION,$122.30,2014,AP,Accounts payable,E0204566,DAVID L. ANDRUKITUS INC
C001080,HON. JUDY CHU,2014Q2,PRINTING AND REPRODUCTION,1-Apr,XEROX CORPORATION,1/20/14,2/21/14,PRINTING & REPRODUCTION,$122.36,2014,AP,Accounts payable,E0135942,XEROX CORPORATION
M001149,HON. MICHAEL H. MICHAUD,2014Q3,PRINTING AND REPRODUCTION,8-Sep,A-COPI IMAGING SYSTEMS,6/3/14,9/2/14,PRINTING & REPRODUCTION,$122.39,2014,AP,Accounts payable,E0192274,A-COPI IMAGING SYSTEMS
M001149,HON. MICHAEL H. MICHAUD,2014Q4,PRINTING AND REPRODUCTION,13-Nov,A-COPI IMAGING SYSTEMS,6/3/14,9/2/14,PRINTING & REPRODUCTION,$122.39,2014,AP,Accounts payable,758769,A-COPI IMAGING SYSTEMS
W000809,HON. STEVE WOMACK,2014Q4,PRINTING AND REPRODUCTION,20-Nov,DIGITAL PRINTING SOLUTIONS INC,10/11/14,12/10/14,PRINTING & REPRODUCTION,$122.61,2014,AP,Accounts payable,E0217370,DIGITAL PRINTING SOLUTIONS INC
S001168,HON. JOHN P. SARBANES,2015Q1,PRINTING AND REPRODUCTION,10-Feb,XEROX CORPORATION,9/30/14,12/21/14,PRINTING & REPRODUCTION,$122.76,2014,AP,Accounts payable,E0245381,XEROX CORPORATION
C001049,HON. WILLIAM LACY CLAY,2015Q1,PRINTING AND REPRODUCTION,10-Feb,SHARP BUSINESS SYSTEMS,10/1/14,1/1/15,PRINTING & REPRODUCTION,$122.82,2014,AP,Accounts payable,E0245740,SHARP BUSINESS SYSTEMS
W000207,HON. MELVIN L. WATT,2014Q3,PRINTING AND REPRODUCTION,24-Sep,SHARP BUSINESS SYSTEMS,7/29/14,8/28/14,PRINTING & REPRODUCTION,$122.86,2014,AP,Accounts payable,E0198817,SHARP BUSINESS SYSTEMS
P000606,HON. ROBERT PITTENGER,2014Q2,PRINTING AND REPRODUCTION,22-Apr,TECHNOCOM BUSINESS SYSTEMS,1/1/14,3/31/14,PRINTING & REPRODUCTION,$122.87,2014,AP,Accounts payable,726771,TECHNOCOM BUSINESS SYSTEMS
C001095,HON. TOM COTTON,2014Q2,PRINTING AND REPRODUCTION,29-Apr,ACCURATE WORD LLC,4/23/14,4/23/14,PRINTING & REPRODUCTION,$122.90,2014,AP,Accounts payable,E0145435,ACCURATE WORD LLC
B001274,HON. MO BROOKS,2014Q4,PRINTING AND REPRODUCTION,3-Oct,SOUTHEASTERN BUSINESS MACHINES INC,9/1/14,9/30/14,PRINTING & REPRODUCTION,$123.05,2014,AP,Accounts payable,E0201753,SOUTHEASTERN BUSINESS MACHINES INC
S001150,HON. ADAM B. SCHIFF,2014Q2,PRINTING AND REPRODUCTION,8-May,XEROX CORPORATION,2/24/14,3/21/14,PRINTING & REPRODUCTION,$123.44,2014,AP,Accounts payable,E0150172,XEROX CORPORATION
W000795,HON. JOE WILSON,2014Q2,PRINTING AND REPRODUCTION,17-Jun,DAVID L. ANDRUKITUS INC,5/28/14,5/28/14,PRINTING & REPRODUCTION,$123.50,2014,AP,Accounts payable,E0164300,DAVID L. ANDRUKITUS INC
W000795,HON. JOE WILSON,2014Q3,PRINTING AND REPRODUCTION,13-Aug,DAVID L. ANDRUKITUS INC,8/6/14,8/6/14,PRINTING & REPRODUCTION,$123.50,2014,AP,Accounts payable,E0184530,DAVID L. ANDRUKITUS INC
H001068,HON. JARED HUFFMAN,2014Q2,PRINTING AND REPRODUCTION,20-Jun,SMILE BUSINESS PRODUCTS INC,5/1/14,5/31/14,PRINTING & REPRODUCTION,$123.61,2014,AP,Accounts payable,E0166286,SMILE BUSINESS PRODUCTS INC
C001046,HON. ERIC CANTOR,2014Q1,PRINTING AND REPRODUCTION,24-Feb,CANON BUSINESS SOLUTION,1/1/14,1/31/14,PRINTING & REPRODUCTION,$123.72,2014,AP,Accounts payable,E0121767,CANON BUSINESS SOLUTION
,COMMITTEE ON SMALL BUSINESS,2014Q2,PRINTING AND REPRODUCTION,8-Apr,XEROX CORPORATION,1/21/14,2/20/14,PRINTING & REPRODUCTION,$123.89,2014,AP,Accounts payable,E0139115,XEROX CORPORATION
K000363,HON. JOHN KLINE,2015Q1,PRINTING AND REPRODUCTION,6-Jan,ACCURATE WORD LLC,12/19/14,12/19/14,PRINTING & REPRODUCTION,$123.90,2014,AP,Accounts payable,E0232313,ACCURATE WORD LLC
N000181,HON. DEVIN NUNES,2015Q1,PRINTING AND REPRODUCTION,6-Jan,ACCURATE WORD LLC,12/31/14,12/31/14,PRINTING & REPRODUCTION,$123.90,2014,AP,Accounts payable,E0232610,ACCURATE WORD LLC
P000602,HON. MIKE POMPEO,2014Q2,PRINTING AND REPRODUCTION,25-Jun,ACCURATE WORD LLC,6/18/14,6/18/14,PRINTING & REPRODUCTION,$123.90,2014,AP,Accounts payable,E0167146,ACCURATE WORD LLC
W000413,HON. ED WHITFIELD,2014Q2,PRINTING AND REPRODUCTION,16-May,ACCURATE WORD LLC,4/30/14,4/30/14,PRINTING & REPRODUCTION,$123.90,2014,AP,Accounts payable,E0153106,ACCURATE WORD LLC
R000487,HON. EDWARD R. ROYCE,2014Q3,PRINTING AND REPRODUCTION,18-Jul,ACCURATE WORD LLC,7/7/14,7/7/14,PRINTING & REPRODUCTION,$123.90,2014,AP,Accounts payable,740007,ACCURATE WORD LLC
Y000065,HON. TED S. YOHO,2014Q3,PRINTING AND REPRODUCTION,10-Jul,ACCURATE WORD LLC,7/1/14,7/1/14,PRINTING & REPRODUCTION,$123.90,2014,AP,Accounts payable,E0172214,ACCURATE WORD LLC
G000548,HON. SCOTT GARRETT,2014Q4,PRINTING AND REPRODUCTION,24-Oct,PUBLIC PRINTER,7/9/14,7/9/14,PRINTING & REPRODUCTION,$124.00,2014,AP,Accounts payable,758093,PUBLIC PRINTER
E000288,HON. KEITH ELLISON,2014Q4,PRINTING AND REPRODUCTION,17-Nov,XEROX CORPORATION,6/20/14,9/30/14,PRINTING & REPRODUCTION,$124.15,2014,AP,Accounts payable,E0215456,XEROX CORPORATION
H001060,HON. ROBERT HURT,2014Q2,PRINTING AND REPRODUCTION,29-Apr,BSL - GEM LASER EXPRESS INC,12/31/13,3/30/14,PRINTING & REPRODUCTION,$124.18,2014,AP,Accounts payable,E0145715,BSL - GEM LASER EXPRESS INC
F000450,HON. VIRGINIA FOXX,2014Q3,PRINTING AND REPRODUCTION,16-Sep,SYSTEL BUSINESS EQUIPMENT,8/1/14,8/31/14,PRINTING & REPRODUCTION,$124.22,2014,AP,Accounts payable,E0195322,SYSTEL BUSINESS EQUIPMENT
V000128,HON. CHRIS VAN HOLLEN,2014Q1,PRINTING AND REPRODUCTION,27-Feb,ACCURATE WORD LLC,2/7/14,2/7/14,PRINTING & REPRODUCTION,$124.50,2014,AP,Accounts payable,716236,ACCURATE WORD LLC
T000238,HON. MAC THORNBERRY,2014Q2,PRINTING AND REPRODUCTION,16-Apr,ACCURATE WORD LLC,4/11/14,4/11/14,PRINTING & REPRODUCTION,$124.50,2014,AP,Accounts payable,E0142218,ACCURATE WORD LLC
R000585,HON. TOM REED,2014Q1,PRINTING AND REPRODUCTION,3-Feb,ACCURATE WORD LLC,1/29/14,1/29/14,PRINTING & REPRODUCTION,$124.75,2014,AP,Accounts payable,E0113406,ACCURATE WORD LLC
K000375,HON. WILLIAM R. KEATING,2014Q4,PRINTING AND REPRODUCTION,29-Oct,PUBLIC PRINTER,6/10/14,6/10/14,PRINTING & REPRODUCTION,$124.76,2014,AP,Accounts payable,758160,PUBLIC PRINTER
L000563,HON. DANIEL LIPINSKI,2014Q4,PRINTING AND REPRODUCTION,31-Oct,SHARP ELECTRONICS CORPORATION,7/1/14,10/1/14,PRINTING & REPRODUCTION,$124.80,2014,AP,Accounts payable,E0210037,SHARP ELECTRONICS CORPORATION
C001080,HON. JUDY CHU,2014Q1,PRINTING AND REPRODUCTION,5-Mar,ACCURATE WORD LLC,2/27/14,2/27/14,PRINTING & REPRODUCTION,$124.90,2014,AP,Accounts payable,E0124188,ACCURATE WORD LLC
H001059,HON. RANDY HULTGREN,2014Q2,PRINTING AND REPRODUCTION,3-Apr,ACCURATE WORD LLC,3/17/14,3/17/14,PRINTING & REPRODUCTION,$124.95,2014,AP,Accounts payable,E0136216,ACCURATE WORD LLC
H001063,HON. JANICE HAHN,2015Q1,PRINTING AND REPRODUCTION,14-Jan,DAVID L ANDRUKITIS INC,12/31/14,12/31/14,PRINTING & REPRODUCTION,$125.00,2014,AP,Accounts payable,E0236124,DAVID L ANDRUKITIS INC
,HOUSE ADMINISTRATION,2014Q1,PRINTING AND REPRODUCTION,3-Feb,DAVID L. ANDRUKITUS INC,1/16/14,1/16/14,PRINTING & REPRODUCTION,$125.00,2014,AP,Accounts payable,E0111844,DAVID L. ANDRUKITUS INC
P000197,HON. NANCY PELOSI,2014Q2,PRINTING AND REPRODUCTION,10-Apr,ALAIN MCLAUGHLIN PHOTOGRAPHY,1/10/14,1/10/14,PRINTING & REPRODUCTION,$125.00,2014,AP,Accounts payable,E0139145,ALAIN MCLAUGHLIN PHOTOGRAPHY
M000725,HON. GEORGE MILLER,2014Q3,PRINTING AND REPRODUCTION,23-Jul,DAVID L. ANDRUKITUS INC,7/3/14,7/3/14,PRINTING & REPRODUCTION,$125.00,2014,AP,Accounts payable,E0177380,DAVID L. ANDRUKITUS INC
C001090,HON. MATTHEW A. CARTWRIGHT,2014Q4,PRINTING AND REPRODUCTION,19-Nov,DAVID L. ANDRUKITUS INC,11/4/14,11/4/14,PRINTING & REPRODUCTION,$125.00,2014,AP,Accounts payable,E0216773,DAVID L. ANDRUKITUS INC
C001069,HON. JOE COURTNEY,2014Q4,PRINTING AND REPRODUCTION,27-Oct,DAVID L. ANDRUKITUS INC,10/20/14,10/20/14,PRINTING & REPRODUCTION,$125.00,2014,AP,Accounts payable,E0208891,DAVID L. ANDRUKITUS INC
G000569,HON. MICHAEL G. GRIMM,2014Q4,PRINTING AND REPRODUCTION,1-Dec,PRINT ONLY WITH US INC,9/5/14,9/5/14,PRINTING & REPRODUCTION,$125.00,2014,AP,Accounts payable,E0219069,PRINT ONLY WITH US INC
H001068,HON. JARED HUFFMAN,2014Q4,PRINTING AND REPRODUCTION,10-Dec,SMILE BUSINESS PRODUCTS INC,10/1/14,10/31/14,PRINTING & REPRODUCTION,$125.11,2014,AP,Accounts payable,E0222858,SMILE BUSINESS PRODUCTS INC
C001046,HON. ERIC CANTOR,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CANON BUSINESS SOLUTIONS,6/1/14,6/30/14,PRINTING & REPRODUCTION,$125.16,2014,AP,Accounts payable,E0176447,CANON BUSINESS SOLUTIONS
O000169,HON. WILLIAM L. OWENS,2014Q2,PRINTING AND REPRODUCTION,23-May,ADVANCED BUSINESS SYSTEMS INC,5/1/13,4/30/14,PRINTING & REPRODUCTION,$125.28,2014,AP,Accounts payable,E0155812,ADVANCED BUSINESS SYSTEMS INC
W000808,HON. FREDERICA S. WILSON,2014Q4,PRINTING AND REPRODUCTION,5-Nov,DAVID L. ANDRUKITUS INC,11/3/14,11/3/14,PRINTING & REPRODUCTION,$125.50,2014,AP,Accounts payable,E0211615,DAVID L. ANDRUKITUS INC
P000594,HON. ERIK PAULSEN,2014Q3,PRINTING AND REPRODUCTION,30-Jul,KONICA MINOLTA BUSINESS SOLUTION,6/9/14,7/8/14,PRINTING & REPRODUCTION,$125.78,2014,AP,Accounts payable,E0178703,KONICA MINOLTA BUSINESS SOLUTION
P000608,HON. SCOTT H. PETERS,2015Q1,PRINTING AND REPRODUCTION,18-Feb,XEROX CORPORATION,7/18/14,12/22/14,PRINTING & REPRODUCTION,$125.88,2014,AP,Accounts payable,E0247624,XEROX CORPORATION
H001060,HON. ROBERT HURT,2014Q3,PRINTING AND REPRODUCTION,14-Aug,BASSETT OFFICE SUPPLY,5/29/14,7/28/14,PRINTING & REPRODUCTION,$125.91,2014,AP,Accounts payable,E0184639,BASSETT OFFICE SUPPLY
M001163,HON. DORIS MATSUI,2014Q4,PRINTING AND REPRODUCTION,18-Nov,XEROX CORPORATION,6/20/14,9/30/14,PRINTING & REPRODUCTION,$125.91,2014,AP,Accounts payable,E0215954,XEROX CORPORATION
K000375,HON. WILLIAM R. KEATING,2014Q3,PRINTING AND REPRODUCTION,6-Aug,DAVID L. ANDRUKITUS INC,7/22/14,7/22/14,PRINTING & REPRODUCTION,$126.00,2014,AP,Accounts payable,E0181912,DAVID L. ANDRUKITUS INC
C001077,HON. MIKE COFFMAN,2015Q1,PRINTING AND REPRODUCTION,16-Mar,PUBLIC PRINTER,12/10/14,12/10/14,PRINTING & REPRODUCTION,$126.36,2014,AP,Accounts payable,779651,PUBLIC PRINTER
M001165,HON. KEVIN MCCARTHY,2014Q3,PRINTING AND REPRODUCTION,17-Jul,SHARP BUSINESS SYSTEMS,4/1/14,7/1/14,PRINTING & REPRODUCTION,$126.42,2014,AP,Accounts payable,E0175583,SHARP BUSINESS SYSTEMS
S001150,HON. ADAM B. SCHIFF,2014Q4,PRINTING AND REPRODUCTION,15-Oct,XEROX CORPORATION,7/22/14,8/27/14,PRINTING & REPRODUCTION,$126.59,2014,AP,Accounts payable,E0205281,XEROX CORPORATION
M001163,HON. DORIS MATSUI,2014Q3,PRINTING AND REPRODUCTION,14-Aug,XEROX CORPORATION,4/10/14,6/20/14,PRINTING & REPRODUCTION,$126.86,2014,AP,Accounts payable,E0184680,XEROX CORPORATION
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,PRINTING AND REPRODUCTION,1-Jul,XEROX CORPORATION,3/21/14,4/21/14,PRINTING & REPRODUCTION,$126.87,FISCAL YEAR 2014,AP,Accounts payable,E0169374,XEROX CORPORATION
B001278,HON. SUZANNE BONAMICI,2014Q2,PRINTING AND REPRODUCTION,6-May,SHARP ELECTRONICS CORPORATION,1/1/14,4/1/14,PRINTING & REPRODUCTION,$126.98,2014,AP,Accounts payable,E0147412,SHARP ELECTRONICS CORPORATION
